movieId,imdbId,title,genres
110781,279967,Mulan II (2004),Action|Animation|Children|Comedy|Musical
110826,1430612,Brick Mansions (2014),Action|Crime|Drama
110882,2692904,Locke (2013),Drama
111113,2004420,Neighbors (2014),Comedy
111146,3600760,Alpha and Omega 3: The Great Wolf Games (2014),Action|Adventure|Animation|Children|Comedy
111320,3014666,Mom's Night Out (2014),Comedy
111360,2872732,Lucy (2014),Action|Sci-Fi
111362,1877832,X-Men: Days of Future Past (2014),Action|Adventure|Sci-Fi
111364,831387,Godzilla (2014),Action|Adventure|Sci-Fi|IMAX
111375,2463288,Walk of Shame (2014),Comedy
111384,2359024,Blue Ruin (2013),Thriller
111443,2883512,Chef (2014),Comedy
111551,2309961,Afflicted (2013),Horror|Sci-Fi|Thriller
111617,1086772,Blended (2014),Comedy
111622,1980929,Begin Again (2013),Comedy|Romance
111659,1587310,Maleficent (2014),Action|Adventure|Children|IMAX
111663,2784512,Zombeavers (2014),Action|Comedy|Horror
111680,1483324,At Middleton (2013),Comedy|Romance
111732,2301592,"Dance of Reality, The (Danza de la realidad, La) (2013)",Drama|Fantasy
111743,2557490,A Million Ways to Die in the West (2014),Comedy|Western
111759,1631867,Edge of Tomorrow (2014),Action|Sci-Fi|IMAX
111781,2381249,Mission: Impossible - Rogue Nation (2015),Action|Adventure|Thriller
111785,1079372,Midnight Chronicles (2009),Action|Adventure|Fantasy
111795,1647668,Million Dollar Arm (2014),Comedy|Drama
111800,2429074,G.B.F. (2013),Comedy
111817,2402085,Jimi: All Is by My Side (2013),Drama
111844,2996648,Bad Asses (Bad Ass 2) (2014),Action|Drama
111913,2560102,Lilting (2014),Drama
111921,2582846,The Fault in Our Stars (2014),Drama|Romance
112006,2112281,Tangled Ever After (2012),Action|Animation|Children
112070,2172584,Maps to the Stars (2014),Drama
112138,2294449,22 Jump Street (2014),Action|Comedy|Crime
112171,455944,"Equalizer, The (2014)",Action|Crime|Thriller
112175,1646971,How to Train Your Dragon 2 (2014),Action|Adventure|Animation
112183,2562232,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),Comedy|Drama
112290,1065073,Boyhood (2014),Drama
112303,2239832,Think Like a Man Too (2014),Comedy|Romance
112316,1742044,Jersey Boys (2014),Drama|Musical
112326,119781,Nick Fury: Agent of S.H.I.E.L.D. (1998),Action|Sci-Fi
112334,3268458,"Internet's Own Boy: The Story of Aaron Swartz, The (2014)",Documentary
112370,2109248,Transformers: Age of Extinction (2014),Action|Adventure|Sci-Fi
112421,1605717,Frank (2014),Comedy|Drama|Mystery
112450,2398249,They Came Together (2014),Comedy|Romance
112454,2357461,Honey (Miele) (2013),Drama
112460,2980706,Planes: Fire & Rescue (2014),Adventure|Animation|Comedy
112497,2103254,Tammy (2014),Comedy
112512,1677561,Colourful (Karafuru) (2010),Animation|Drama|Fantasy|Mystery
112515,2321549,"Babadook, The (2014)",Drama|Horror|Thriller
112552,2582802,Whiplash (2014),Drama
112556,2267998,Gone Girl (2014),Drama|Thriller
112580,1294970,"Angriest Man in Brooklyn, The (2014)",Comedy|Drama
112623,2103281,Dawn of the Planet of the Apes (2014),Sci-Fi
112727,2377322,Deliver Us from Evil (2014),Crime|Horror|Thriller
112749,2465146,And So It Goes (2014),Comedy|Drama|Romance
112788,1956620,Sex Tape (2014),Comedy
112804,2884206,I Origins (2014),Drama|Sci-Fi
112818,2975578,"Purge: Anarchy, The (2014)",Action|Horror|Thriller
112852,2015381,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi
112868,2910814,"Signal, The (2014)",Sci-Fi|Thriller
112897,2333784,The Expendables 3 (2014),Action|Adventure
112911,1267297,Hercules (2014),Action|Adventure
112940,1972571,A Most Wanted Man (2014),Thriller
113159,2581244,Life After Beth (2014),Comedy|Horror|Romance
113186,2402603,Felony (2013),Thriller
113207,2473602,Get on Up (2014),Drama|Musical
113225,2870756,Magic in the Moonlight (2014),Comedy|Drama|Romance
113252,3504048,Housebound (2014),Comedy|Horror|Thriller
113275,2980648,The Hundred-Foot Journey (2014),Comedy|Drama
113278,3139086,Batman: Assault on Arkham (2014),Action|Animation|Crime|Thriller
113280,1967697,White Frog (2012),Drama
113313,2503154,"Den, The (2013)",Horror|Thriller
113345,1617661,Jupiter Ascending (2015),Action|Adventure|Sci-Fi
113348,1291150,Teenage Mutant Ninja Turtles (2014),Action|Adventure|Comedy
113350,2048770,I'll Follow You Down (2013),Drama|Mystery|Sci-Fi
113374,127710,"Old Lady and the Pigeons, The (La vieille dame et les pigeons) (1997)",Animation|Comedy
113378,435651,"Giver, The (2014)",Drama|Sci-Fi
113394,2140577,"Pretty One, The (2013)",Comedy|Drama
113416,1396523,Revenge of the Green Dragons (2014),Action|Crime|Drama
113453,1924435,Let's Be Cops (2014),Comedy|Crime
113532,3097204,"Inbetweeners 2, The (2014)",Comedy
113565,2383068,"Sacrament, The (2013)",Horror|Thriller
113573,458481,Sin City: A Dame to Kill For (2014),Action|Crime|Thriller
113604,1355630,If I Stay (2014),Drama
113705,2737050,"Two Days, One Night (Deux jours, une nuit) (2014)",Drama
113741,2866360,Coherence (2013),Drama|Mystery|Sci-Fi|Thriller
113780,2870612,"As Above, So Below (2014)",Horror|Thriller
113829,2756032,"One I Love, The (2014)",Comedy|Drama|Romance
113849,1682186,Headshot (2011),Crime|Drama|Thriller
113862,2980592,"Guest, The (2014)",Thriller
114028,3169706,Pride (2014),Comedy|Drama
114044,3177316,Honeymoon (2014),Horror
114060,1600196,The Drop (2014),Crime|Drama|Thriller
114066,2920540,"20,000 Days on Earth (2014)",Documentary|Drama|Musical
114074,1571249,The Skeleton Twins (2014),Drama
114126,430916,Beautiful Losers (2008),Documentary
114180,1790864,"Maze Runner, The (2014)",Action|Mystery|Sci-Fi
114184,2994190,Camp X-Ray (2014),Drama
114246,365907,"Walk Among the Tombstones, A (2014)",Action|Crime|Mystery|Thriller
114265,2034031,Laggies (2014),Comedy|Romance
114335,121731,La cravate (1957),(no genres listed)
114396,1621046,Cesar Chavez (2014),Drama
114494,3042408,Who Am I (Kein System Ist Sicher) (2014),Thriller
114554,2576852,"Tale of Princess Kaguya, The (Kaguyahime no monogatari) (2013)",Animation|Drama|Fantasy
114601,1371150,This Is Where I Leave You (2014),Comedy|Drama
114627,208502,Angel's Egg (Tenshi no tamago) (1985),Animation|Drama|Fantasy
114662,2179136,American Sniper (2014),Action|War
114670,3099498,Tusk (2014),Comedy|Drama|Horror
114678,1626146,Hector and the Search for Happiness (2014),Adventure|Comedy|Drama
114707,1528071,Horns (2014),Horror|Mystery
114713,3322940,Annabelle (2014),Horror
114762,2140619,Two Night Stand (2014),Comedy|Romance
114795,829150,Dracula Untold (2014),Action|Drama|Fantasy
114818,2494280,Stretch (2014),Action|Comedy|Crime
114847,1971325,Autómata (Automata) (2014),Sci-Fi|Thriller
114925,2326612,"Captive, The (2014)",Crime|Drama|Thriller
114935,2397535,Predestination (2014),Action|Mystery|Sci-Fi|Thriller
115065,1639826,Justin and the Knights of Valour (2013),Adventure|Animation
115111,379000,Ward 13 (2003),Action|Animation|Comedy|Horror
115122,3416742,What We Do in the Shadows (2014),Comedy|Horror
115149,2911666,John Wick (2014),Action|Thriller
115151,2556874,Plastic (2014),Action|Crime
115170,1872194,"Judge, The (2014)",Drama
115203,1778338,"Culture High, The (2014)",Documentary
115210,2713180,Fury (2014),Action|Drama|War
115216,2720680,"Salvation, The (2014)",Drama|Western
115231,2170593,St. Vincent (2014),Comedy
115502,2509850,"Rewrite, The (2014)",Comedy|Romance
115569,2872718,Nightcrawler (2014),Crime|Drama|Thriller
115617,2245084,Big Hero 6 (2014),Action|Animation|Comedy
115664,2262227,The Book of Life (2014),Adventure|Animation|Romance
115667,1638002,"Love, Rosie (2014)",Comedy|Romance
115680,2669336,Time Lapse (2014),Crime|Drama|Sci-Fi|Thriller
115713,470752,Ex Machina (2015),Drama|Sci-Fi|Thriller
115727,77292,Crippled Avengers (Can que) (Return of the 5 Deadly Venoms) (1981),Action|Adventure
115819,3043542,Mr Hublot (2013),Animation|Comedy
115828,2459156,Copenhagen (2014),Adventure|Drama|Romance
115877,2175842,"Simpsons: The Longest Daycare, The (2012)",Animation|Comedy
115969,1883092,Generation War (2013),Drama|War
116044,103961,Christmas in Connecticut (1992),Comedy|Romance
116138,2802154,Leviathan (2014),Drama
116169,1460743,Reign of Assassins (2010),Action
116207,2249221,Zulu (2013),Crime|Drama|Thriller
116411,2991224,Tangerines (2013),Drama
116413,2870808,Life Partners (2014),Comedy|Romance
116419,2968804,Drive Hard (2014),Action|Comedy|Crime
116505,2043932,New Kids Nitro (2011),Action|Comedy
116529,1966566,Stalingrad (2013),Action|Drama|War|IMAX
116668,2832470,Dead Snow 2: Red vs. Dead (2014) ,Action|Comedy|Horror
116718,30947,Volga - Volga (1938),Comedy|Musical
116724,2036416,You Are the Apple of My Eye (2011),Comedy|Drama|Romance
116738,1273207,DeadHeads (2011),Adventure|Comedy|Horror
116797,2084970,The Imitation Game (2014),Drama|Thriller|War
116799,1791528,Inherent Vice (2014),Comedy|Crime|Drama|Mystery|Romance
116817,1798243,Rudderless (2014),Comedy|Drama
116823,1951265,The Hunger Games: Mockingjay - Part 1 (2014),Adventure|Sci-Fi|Thriller
116849,2751310,Sex Ed (2014),Comedy|Romance
116887,1528100,Exodus: Gods and Kings (2014),Action|Adventure|Drama
116897,3011894,Wild Tales (2014),Comedy|Drama|Thriller
116941,99878,Jetsons: The Movie (1990),Animation|Children|Comedy|Musical|Sci-Fi
116963,102940,Ski School (1991),Comedy
116977,2096672,Dumb and Dumber To (2014),Comedy
116985,2064968,The Longest Week (2014),Comedy|Drama
117107,3128900,Miss Meadows (2014),Drama
117109,3534838,Too Many Cooks (2014),Comedy
117133,1055300,Painted Skin (2008),Action|Drama|Thriller
117176,2980516,The Theory of Everything (2014),Drama|Romance
117192,2986512,Doctor Who: The Time of the Doctor (2013),Adventure|Drama
117364,3455224,Virunga (2014),Documentary|War
117368,484439,The Madagascar Penguins in a Christmas Caper (2005),Animation|Comedy
117444,1865505,Song of the Sea (2014),Animation|Children|Fantasy
117466,1390411,In the Heart of the Sea (2015),Action|Adventure|Drama
117511,3762944,Hello Ladies: The Movie (2014),Comedy
117529,369610,Jurassic World (2015),Action|Adventure|Drama|Sci-Fi|Thriller
117531,3106868,Watermark (2014),Documentary
117533,4044364,Citizenfour (2014),Documentary
117545,3759416,Asterix: The Land of the Gods (Astérix: Le domaine des dieux) (2014),Animation
117572,2402619,Hit by Lightning (2014),Comedy|Crime|Romance
117590,2170439,Horrible Bosses 2 (2014),Comedy|Crime
117630,104135,Double Trouble (1992),Action|Comedy|Crime|Romance
117646,214641,Dragonheart 2: A New Beginning (2000),Action|Adventure|Comedy|Drama|Fantasy|Thriller
117849,115650,La Belle Verte (1996),Comedy
117851,1911658,Penguins of Madagascar (2014),Adventure|Animation|Children|Comedy
117867,2614684,'71 (2014),Action|Drama|Thriller|War
117877,1355638,The Rabbi's Cat (Le chat du rabbin) (2011),Adventure|Animation
117881,3316960,Still Alice (2014),Drama
117887,1109624,Paddington (2014),Children|Comedy
117895,4046784,Maze Runner: Scorch Trials (2015),Action|Thriller
117922,2100546,Ice Age: A Mammoth Christmas (2011),Adventure|Animation|Children
118082,1567437,The Voices (2014),Comedy|Crime|Thriller
118166,91364,Courier (1987),Comedy|Drama|Romance
118198,2304915,The Green Prince (2014),Documentary|Drama|Thriller
118248,1274586,Dying of the Light (2014),Drama|Thriller
118270,1865393,Hellbenders (2012),Comedy|Horror|Thriller
118290,117238,Omega Doom (1996),Sci-Fi
118326,2543702,By the Gun (2014),Crime|Drama|Thriller
118354,1216491,Kill the Messenger (2014),Crime|Drama|Mystery|Thriller
118512,972785,Bring It On: In It To Win It (2007),Comedy
118530,200215,Fans (1999),Comedy
118572,2130270,The Mule (2014),Comedy|Crime|Drama
118696,2310332,The Hobbit: The Battle of the Five Armies (2014),Adventure|Fantasy
118700,1020072,Selma (2014),Drama
118702,1809398,Unbroken (2014),Drama|War
118706,2261331,Black Sea (2015),Adventure|Mystery|Thriller
118784,1782451,Good Copy Bad Copy (2007),Documentary
118814,2139555,Playing It Cool (2014),Comedy|Romance
118834,906325,National Lampoon's Bag Boy (2007),Comedy
118862,2017486,Closer to the Moon (2013),Comedy|Drama
118880,2326554,"Girl Walks Home Alone at Night, A (2014)",Horror|Romance|Thriller
118888,424934,Dave Chappelle: For What it's Worth (2004),Comedy
118894,1599351,Scooby-Doo! Abracadabra-Doo (2010),Animation|Children|Mystery
118896,3612616,Mommy (2014),Drama
118900,2305051,Wild (2014),Drama
118924,2784678,Top Five (2014),Comedy
118930,3823690,Bill Burr: I'm Sorry You Feel That Way (2014),Comedy
118985,1126590,Big Eyes (2014),Drama
118997,2180411,Into the Woods (2014),Children|Comedy|Fantasy|Musical
119068,3179568,"Men, Women & Children (2014)",Comedy|Drama
119141,2788710,The Interview (2014),Action|Comedy
119145,2802144,Kingsman: The Secret Service (2015),Action|Adventure|Comedy|Crime
119153,2290153,Bill Burr: You People Are All the Same (2012),Comedy
119155,2692250,Night at the Museum: Secret of the Tomb (2014),Adventure|Children|Comedy|Fantasy
119167,1343740,Paradox (2010),Sci-Fi|Thriller
119218,2280378,The Punisher: Dirty Laundry (2012),Action|Crime|Drama
119655,1121096,Seventh Son (2014),Adventure|Children|Fantasy
119714,3788052,Corner Gas: The Movie (2014),Comedy
119828,76360,A Man Called Blade (1977),Action|Drama|Thriller|Western
119964,910885,A Merry Friggin' Christmas (2014),Comedy
120130,2061702,Into the Forest of Fireflies' Light (2011),Animation|Drama|Fantasy
120138,2338151,PK (2014),Comedy|Drama|Fantasy|Mystery|Romance
120466,1823672,Chappie (2015),Action|Thriller
120478,3674140,The Salt of the Earth (2014),Documentary
120625,3560686,The Fool (2014),Drama
120635,2446042,Taken 3 (2015),Action|Crime|Thriller
120637,2717822,Blackhat (2015),Action|Crime|Drama|Mystery|Thriller
120761,17271,By the Law (1926),Drama
120783,2452200,Son of a Gun (2014),Action|Crime|Drama
120799,1340138,Terminator Genisys (2015),Action|Adventure|Sci-Fi|Thriller
120807,2246779,John Mulaney: New In Town (2012),Comedy
120813,1503646,Patton Oswalt: My Weakness Is Strong (2009),Comedy
120827,95330,The Hound of the Baskervilles (1988),Crime|Drama|Horror|Mystery
120919,3837196,Man on High Heels (2014),Action|Comedy
121007,1164647,Space Buddies (2009),Adventure|Children|Fantasy|Sci-Fi
121035,3132738,Houdini (2014),Drama
121097,105606,To Grandmother's House We Go (1992),Adventure|Children|Comedy
121099,324941,101 Dalmatians II: Patch's London Adventure (2003),Animation|Children
121129,3138104,The Hungover Games (2014),Comedy
121169,2570858,The Duke of Burgundy (2014),Drama
121171,3264102,Red Army (2014),Documentary
121231,3235888,It Follows (2014),Horror
121253,2561546,The Town that Dreaded Sundown (2014),Horror|Thriller
121338,56912,Carry on Cabby (1963),Adventure|Comedy|Romance
121342,55831,Carry on Cruising (1962),Comedy|Romance
121372,1717578,Bill Burr: Let It Go (2010),Comedy
121374,1254947,Bill Burr: Why Do I Do This? (2008),Comedy
121469,988083,Killer Movie (2008),Comedy|Horror|Mystery|Thriller
121715,2215489,Sebastian Maniscalco: What's Wrong with People? (2012),Comedy
121781,472602,Stuart Little 3: Call of the Wild (2005),Animation|Children|Comedy|Fantasy
122092,408828,Guy X (2005),Comedy|War
122246,1935929,Tooth Fairy 2 (2012),Children|Comedy
122260,1127205,The Diary of Anne Frank (2009),Drama|War
122433,61557,The Deadly Bees (1967),Horror|Mystery|Thriller
122490,2761578,Wicked Blood (2014),Action|Drama|Thriller
122627,117223,Oblivion 2: Backlash (1996),Sci-Fi
122882,1392190,Mad Max: Fury Road (2015),Action|Adventure|Sci-Fi|Thriller
122884,3195644,Insidious: Chapter 3 (2015),Fantasy|Horror|Thriller
122886,2488496,Star Wars: Episode VII - The Force Awakens (2015),Action|Adventure|Fantasy|Sci-Fi|IMAX
122888,2638144,Ben-hur (2016),(no genres listed)
122890,803096,Warcraft (2016),Action|Adventure|Fantasy
122892,2395427,Avengers: Age of Ultron (2015),Action|Adventure|Sci-Fi
122896,1790809,Pirates of the Caribbean: Dead Men Tell No Tales (2017),(no genres listed)
122898,974015,Justice League (2017),Action|Adventure|Sci-Fi
122900,478970,Ant-Man (2015),Action|Adventure|Sci-Fi
122902,1502712,Fantastic Four (2015),Action|Adventure|Fantasy|Sci-Fi
122904,1431045,Deadpool (2016),Action|Adventure|Comedy|Sci-Fi
122906,1825683,Black Panther (2017),Action|Adventure|Sci-Fi
122912,4154756,Avengers: Infinity War - Part I (2018),Action|Adventure|Sci-Fi
122916,3501632,Thor: Ragnarok (2017),Action|Adventure|Sci-Fi
122918,3896198,Guardians of the Galaxy 2 (2017),Action|Adventure|Sci-Fi
122920,3498820,Captain America: Civil War (2016),Action|Sci-Fi|Thriller
122922,1211837,Doctor Strange (2016),Action|Adventure|Sci-Fi
122924,3385516,X-Men: Apocalypse (2016),Action|Adventure|Fantasy|Sci-Fi
122926,2250912,Untitled Spider-Man Reboot (2017),Action|Adventure|Fantasy
122932,2113659,Elsa & Fred (2014),Children|Comedy|Romance
123200,1439235,Jim Jefferies: I Swear to God (2009),Comedy
123310,117942,Tornado! (1996),Action
123545,41190,The Blue Lagoon (1949),Drama|Romance
123553,2379386,In the Name of the King III (2014),Action|Adventure|Drama|Fantasy
123947,3442006,Cake (2014),Drama
124273,1705115,Kevin Smith: Too Fat For 40 (2010),Comedy
124404,1429433,"Snowflake, the White Gorilla (2011)",Adventure|Animation|Children|Comedy
124484,74739,Kenny & Company (1976),Comedy|Drama
124851,1698647,Delirium (2014),Adventure|Romance|Sci-Fi
124853,63804,Why Man Creates (1968),Animation|Documentary
124859,2039393,The Gambler (2014),Crime|Drama|Thriller
125221,48992,The Beast of Hollow Mountain (1956),Horror|Sci-Fi|Western
125914,3045616,Mortdecai (2015),Adventure|Comedy|Mystery|Romance
125916,2322441,Fifty Shades of Grey (2015),Drama|Romance
125970,173886,Halloweentown (1998),Adventure|Children|Comedy|Fantasy
125974,414078,Halloweentown High (2004),Adventure|Children|Comedy|Fantasy
126088,193164,A Flintstones Christmas Carol (1994),Animation|Children|Comedy
126090,73099,Hedgehog in the Fog (1975),Animation
126142,101095,The Cave of the Golden Rose (1991),Adventure|Children|Fantasy
126420,2923316,American Heist (2015),Action
126426,1808482,Solyaris (1968),Drama|Sci-Fi
126430,374463,The Pacific (2010),Action|Adventure|Drama|War
126482,4191054,Strange Magic (2015),Animation|Children|Fantasy|Musical
126548,1666801,The DUFF (2015),Comedy
126577,2243469,"Daddy, I'm A Zombie (2012)",Animation|Comedy|Fantasy
126921,465997,The Fox and the Hound 2 (2006),Adventure|Animation|Children|Comedy
127052,59550,Operation 'Y' & Other Shurik's Adventures (1965),Comedy|Crime|Romance
127096,2436386,Project Almanac (2015),Sci-Fi|Thriller
127098,4368814,Louis C.K.: Live at The Comedy Store (2015),Comedy
127108,2381111,Brooklyn (2015),Drama|Romance
127114,3416744,The End of the Tour (2015),Drama
127116,3726704,Experimenter (2015),Drama
127130,2872462,Mistress America (2015),Comedy
127132,3346224,Zipper (2015),Drama|Thriller
127134,1178665,A Walk in the Woods (2015),Adventure|Comedy|Drama
127136,2273657,True Story (2015),Drama|Mystery|Thriller
127146,4229236,Kurt Cobain: Montage of Heck (2015),Documentary
127152,4257858,Going Clear: Scientology and the Prison of Belief (2015),Documentary
127164,4284010,"What Happened, Miss Simone? (2015)",Documentary
127172,2917506,A Story of Children and Film (2013),Documentary
127180,2044056,"Story of Film: An Odyssey, The (2011)",Documentary
127184,3090634,Eden (2014),Drama
127194,3534602,The D Train (2015),Comedy
127198,3850214,Dope (2015),Comedy|Drama
127202,2582496,Me and Earl and the Dying Girl (2015),Drama
127204,3844362,The Overnight (2015),Comedy
127212,420293,The Stanford Prison Experiment (2015),Drama|Thriller
127298,1883180,A Pigeon Sat on a Branch Reflecting on Existence (2014),Comedy|Drama
127319,1850397,The Loft (2014),Thriller
127323,3480796,Vice (2015),Action|Adventure|Sci-Fi|Thriller
127390,888817,Family Guy Presents: Blue Harvest (2007),Animation|Comedy
128087,69409,Trinity and Sartana Are Coming (1972),Comedy|Western
128089,1420554,Kevin Hart: I'm a Grown Little Man (2009),Comedy
128097,3234126,Jim Norton: American Degenerate (2013),Comedy
128099,3958494,Jim Jefferies: BARE (2014),Comedy
128197,102002,Hard Promises (1991),Comedy|Romance
128360,3460252,The Hateful Eight (2015),Western
128366,3628334,Patton Oswalt: Tragedy Plus Comedy Equals Time (2014),Comedy
128488,2231253,Wild Card (2015),Action|Crime|Drama|Thriller
128512,3622592,Paper Towns (2015),Drama|Mystery|Romance
128520,884732,The Wedding Ringer (2015),Comedy
128542,2535470,Wyrmwood (2015),Action|Horror|Sci-Fi
128592,3181822,The Boy Next Door (2015),Mystery|Thriller
128594,3007302,Boy Meets Girl (2015),Comedy|Drama|Romance
128620,4226388,Victoria (2015),Crime|Drama|Romance
128695,2650978,The Dark Valley (2014),Western
128736,1571404,I'm Here (2010),Drama
128832,2474024,The Last Five Years (2014),Comedy|Drama|Musical|Romance
128838,2554274,Crimson Peak (2015),Horror
128842,3829170,Dragonheart 3: The Sorcerer's Curse (2015),Action|Adventure|Fantasy
128852,206636,Chris Rock: Bigger & Blacker (1999),Comedy
128900,137355,The Natural Love (1996),Documentary
128902,1772382,The Forgotten Space (2010),Documentary
128908,1466054,Cloudburst (2011),Adventure|Comedy|Drama
128914,3500822,Tom Segura: Completely Normal (2014),Comedy
128944,119310,"Honey, We Shrunk Ourselves (1997)",Action|Adventure|Children|Comedy|Sci-Fi
128968,348124,Stitch! The Movie (2003),Animation|Children|Comedy
128975,2637294,Hot Tub Time Machine 2 (2015),Comedy|Sci-Fi
128991,3723996,Johnny Express (2014),Animation|Comedy|Sci-Fi
129011,195753,Eddie Izzard: Glorious (1997),Comedy
129229,2290553,Northmen - A Viking Saga (2014),Action|Adventure
129250,2933474,Superfast! (2015),(no genres listed)
129313,2392672,Reality (2014),Comedy
129333,2582426,Julia (2014),Horror|Thriller
129354,2381941,Focus (2015),Comedy|Crime|Drama|Romance
129397,2247732,Marvel One-Shot: Item 47 (2012),Action|Fantasy|Sci-Fi
129428,2555736,The Second Best Exotic Marigold Hotel (2015),Comedy|Drama
129514,963207,George Carlin: It's Bad for Ya! (2008),Comedy
129657,2401097,Tracers (2015),Action
129659,2097298,"McFarland, USA (2015)",Drama
129737,2358925,Unfinished Business (2015),Comedy
129779,2636124,Ghost in the Shell Arise - Border 1: Ghost Pain (2013),Action|Animation|Sci-Fi
129937,2199571,Run All Night (2015),Action|Crime|Drama|Thriller
130050,1991031,Digging Up the Marrow (2014),Drama|Fantasy|Horror|Mystery|Thriller
130052,1780798,Clown (2014),Drama|Horror
130073,1661199,Cinderella (2015),Children|Drama|Fantasy|Romance
130083,2917388,Kidnapping Mr. Heineken (2015),Action|Crime|Drama|Thriller
130087,3203616,The Cobbler (2015),Comedy|Drama|Fantasy
130444,2418558,Ruby Red (2013),Adventure|Children|Fantasy|Sci-Fi
130450,3332064,Pan (2015),Adventure|Children|Fantasy
130452,1791682,While We're Young (2014),Comedy|Drama
130482,41968,Too Late for Tears (1949),Crime|Drama|Film-Noir|Mystery|Thriller
130490,2908446,Insurgent (2015),Action|Sci-Fi|Thriller
130498,120471,La vérité si je mens ! (1997),Comedy
130518,468445,The Amazing Screw-On Head (2006),Action|Adventure|Animation|Comedy|Sci-Fi
130520,2224026,Home (2015),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
130576,2649554,Midnight Special (2015),Drama|Sci-Fi
130578,2515034,"Gunman, The (2015)",Action|Thriller
130634,2820852,Furious 7 (2015),Action|Crime|Thriller
130686,2118624,The Final Girls (2015),Comedy|Horror
130840,3395184,Spring (2015),Horror|Romance|Sci-Fi
130842,4475970,Power/Rangers (2015),Action|Adventure|Sci-Fi
130970,484855,George Carlin: Life Is Worth Losing (2005),Comedy
130976,2182001,Legend No. 17 (2013),Drama
130978,87650,Love and Pigeons (1985),Comedy|Romance
131013,2561572,Get Hard (2015),Comedy|Crime
131023,3892434,That Sugar Film (2014),Documentary
131098,2204315,Saving Santa (2013),Animation|Children|Comedy
131104,64146,The Brain (1969),Comedy|Crime
131130,1114698,Tom and Jerry: A Nutcracker Tale (2007),Animation|Comedy
131237,1595366,What Men Talk About (2010),Comedy
131439,2393845,Kill Me Three Times (2014),Thriller
131480,2548208,Poker Night (2014),Action|Crime|Thriller
131578,107930,Reckless Kelly (1994),Comedy
131610,92216,Willy/Milly (1986),Comedy|Fantasy
131656,2872750,Shaun the Sheep Movie (2015),Adventure|Animation|Children|Comedy
131714,2493486,Last Knights (2015),Action|Adventure
131724,4299972,The Jinx: The Life and Deaths of Robert Durst (2015),Documentary
131739,4324274,Batman vs. Robin (2015),Action|Adventure|Animation
131749,2922440,Libre et assoupi (2014),Comedy
131796,2404425,Woman in Gold (2015),Drama
131826,4073952,Iliza Shlesinger: Freezing Hot (2015),Comedy
131920,2962876,The Road Within (2014),Comedy|Drama
131934,89538,The Malibu Bikini Shop (1986),Comedy
132046,1964418,Tomorrowland (2015),Action|Adventure|Children|Mystery|Sci-Fi
132084,113638,Let It Be Me (1995),(no genres listed)
132153,2656588,Buzzard (2015),Comedy|Drama|Horror
132157,3450650,Paul Blart: Mall Cop 2 (2015),Action|Comedy|Crime
132333,3149640,Seve (2014),Documentary|Drama
132335,3365778,Breathe (2014),Drama
132362,124770,Patlabor 2: The Movie (1993),Action|Animation|Sci-Fi
132422,3104930,Da Sweet Blood of Jesus (2014),Comedy|Romance|Thriller
132424,2726560,The Longest Ride (2015),Drama|Romance
132454,1555440,Girltrash: All Night Long (2014),Comedy|Crime|Drama
132462,3622332,Sword of Vengeance (2014),Action|Adventure|Drama
132488,2404299,Lovesick (2014),Comedy|Romance
132496,1772288,Danny Collins (2015),Comedy|Drama
132584,327698,The Even Stevens Movie (2003),Children|Comedy
132618,2044801,Kite (2014),Action|Crime|Drama|Mystery|Thriller
132660,3064298,Man Up (2015),Comedy|Romance
132796,2126355,San Andreas (2015),Action|Drama|Thriller
132800,2788716,Welcome to Me (2014),Comedy|Drama
132888,3098812,Comedy Central Roast of James Franco (2013),Comedy
133115,3699674,We Could Be King (2014),Documentary
133195,2679042,Hitman: Agent 47 (2015),Action|Crime|Thriller
133217,4312536,B/W (2015),Comedy|Crime|Sci-Fi
133281,3623726,Ricki and the Flash (2015),Comedy|Drama
133365,3155242,Partisan (2015),Drama|Thriller
133377,3327624,Infini (2015),Horror|Sci-Fi|Thriller
133419,2848292,Pitch Perfect 2 (2015),Comedy
133545,2980472,Just Before I Go (2014),Comedy|Drama
133645,2402927,Carol (2015),Drama|Romance
133712,76727,Office Romance (1977),Comedy|Romance
133716,55400,Bootleggers (1961),Comedy|Crime
133771,3464902,The Lobster (2015),Comedy|Romance|Sci-Fi
133780,3499048,Güeros (2014),Comedy|Drama
133782,1881002,Maggie (2015),Drama|Horror|Thriller
133798,2967224,Hot Pursuit (2015),Action|Comedy
133802,3205376,Slow West (2015),Action|Thriller|Western
133832,2403021,The Green Inferno (2014),Horror|Thriller
133867,1731701,Barely Lethal (2015),Action|Adventure|Comedy
133879,60330,Carry On Don't Lose Your Head (1966),Comedy
134004,439876,What Love Is (2007),Comedy|Romance
134019,59855,The Monkey King (1964),Animation
134021,2486678,5 to 7 (2014),Comedy|Drama|Romance
134041,72613,Afonya (1975),Comedy|Drama|Romance
134095,874952,My Love (2006),Animation|Drama
134109,1217565,Radio Day (2008),Comedy
134130,3659388,The Martian (2015),Adventure|Drama|Sci-Fi
134158,2948790,Return to Sender (2015),Thriller
134170,3472226,Kung Fury (2015),Action|Comedy|Fantasy|Sci-Fi
